88,-102.622212,45.55926,-101.840206,46.205512
89,-104.046822,45.945052,-103.493595,46.629945
90,-104.046095,46.047791,-103.769706,46.540929
91,-103.327991,45.834385,-102.924375,46.381496
92,-103.057993,45.731047,-102.74701,46.368775
93,-103.739419,45.90676,-103.15401,46.629861
94,-102.233554,46.630557,-101.842181,47.181805
95,-102.034198,46.586154,-101.616171,47.068041
96,-101.350137,46.090886,-101.023819,46.37163
97,-101.455673,46.069911,-101.254496,46.437141
98,-102.152047,46.133327,-101.841964,46.631212
99,-101.476572,46.356982,-101.028091,46.660043
100,-101.943153,46.147117,-101.633329,46.659942
101,-101.749527,46.006767,-101.374867,46.603446
102,-101.718105,46.550602,-101.356907,46.818651
103,-101.810386,45.645283,-101.337849,46.051558
104,-101.874686,45.731683,-101.57619,46.180795
105,-73.953844,44.298158,-73.745713,44.442813
106,-73.533345,44.296079,-73.326451,44.448977
107,-73.570304,44.076081,-73.353276,44.30997
108,-120.159459,41.99454,-119.43598,42.582081
109,-73.806681,44.305628,-73.720758,44.344239
110,-74.435865,44.142445,-73.902105,44.440735
111,-118.073051,48.662329,-118.052467,48.666354
112,-117.741366,48.018717,-117.502157,48.20061
113,-118.446628,48.418263,-117.795999,49.000441
114,-118.236363,48.067068,-117.975104,48.25062
115,-118.254489,48.124829,-118.030677,48.374894
116,-118.402407,47.883987,-118.014885,48.126352
117,-118.075583,48.64512,-117.873349,48.815463
118,-118.593237,47.452574,-117.887673,47.945415
119,-118.075519,48.350703,-117.4295,49.000843
120,-74.120871,44.261279,-74.011617,44.305057
121,-117.672014,47.960614,-117.488719,48.110669
122,-117.990418,48.108745,-117.499974,48.462356
123,-118.072944,48.223231,-117.760869,48.428619
124,-118.148648,47.791963,-117.883579,48.002599
125,-117.800088,47.838027,-117.698142,47.952663
126,-117.744926,47.729624,-117.496688,47.919481
127,-117.989528,47.781131,-117.69801,48.002709
128,-120.048832,46.737139,-119.925605,46.998828
129,-120.823154,47.039522,-120.638684,47.124682
130,-94.173683,34.233886,-93.844697,34.352209
131,-94.031417,34.185672,-93.808875,34.312899
132,-93.785608,33.995869,-93.537789,34.216614
133,-101.070804,46.195722,-100.672783,46.574242
134,-101.065776,46.487101,-100.776074,46.675747
135,-101.717725,46.630354,-101.195524,47.21246
136,-101.26269,46.379745,-100.544136,47.055733
137,-93.921659,34.25152,-93.793434,34.34975
138,-93.812587,34.192621,-93.601849,34.288181
139,-93.85011,34.273972,-93.38166,34.430912
140,-73.460146,44.517304,-73.402983,44.540986
141,-73.514936,44.004455,-73.443814,44.093132
142,-73.712522,44.464282,-73.419212,44.625236
143,-73.701172,44.094553,-73.52883,44.212671
144,-73.623193,44.024592,-73.507232,44.077447
145,-73.635445,43.989401,-73.471016,44.066898
146,-73.55069,44.060931,-73.44621,44.114841
147,-73.684297,44.247573,-73.485003,44.395813
148,-73.891545,44.199409,-73.707637,44.313438
149,-73.790759,44.251456,-73.657688,44.445571
150,-73.482379,44.220204,-73.321329,44.323062
151,-73.712716,44.106455,-73.510335,44.289548
152,-74.115775,44.129332,-73.866933,44.347877
153,-73.657769,44.342114,-73.370323,44.552014
154,-73.976197,44.067013,-73.687628,44.233654
155,-73.649647,43.883659,-73.409634,44.031974
156,-74.141424,44.350931,-73.909687,44.501738
157,-73.938025,44.341309,-73.586527,44.547146
158,-73.633493,43.786777,-73.37707,43.92253
159,-93.652177,33.943012,-93.370302,34.117813
160,-120.227595,46.255034,-120.087996,46.415504
161,-73.741163,43.871691,-73.71418,43.883551
162,-73.878337,43.744601,-73.609576,43.929821
163,-73.733089,43.874964,-73.627197,43.9325
164,-73.983926,43.731388,-73.849468,43.913857
165,-74.02175,43.884268,-73.616957,44.098484
166,-74.146505,43.590298,-73.82721,43.771619
167,-74.336826,43.830765,-73.951675,44.052752
168,-74.235542,43.744513,-73.926943,43.956703
169,-73.638665,43.663776,-73.463893,43.81538
170,-73.810866,43.70513,-73.638151,43.784852
171,-74.925655,41.796515,-74.52959,42.067819
172,-74.594059,41.783773,-74.33779,41.980052
173,-74.670952,41.87843,-74.392393,42.038031
174,-74.303632,41.560557,-74.026526,41.716015
175,-74.268633,41.523813,-74.095569,41.601846
176,-74.430282,41.542369,-74.232925,41.694589
177,-74.195322,41.671899,-73.977707,41.8447
178,-74.140277,41.631855,-74.078184,41.685288
179,-74.0255,41.622272,-73.951581,41.686164
180,-74.048479,41.559438,-73.953263,41.653836
181,-74.05962,41.625653,-73.944522,41.801731
182,-74.249511,41.632028,-74.106249,41.75214
183,-74.467095,41.65726,-74.392818,41.704029
184,-74.278258,41.929773,-74.174973,42.013939
185,-100.118717,47.544632,-99.447336,48.021822
186,-103.412174,47.543906,-102.783934,48.146495
187,-102.785294,47.507984,-102.257851,47.934515
188,-102.57042,46.688129,-102.32845,47.184097
189,-102.462002,46.630185,-102.096068,47.161847
190,-103.0965,47.053283,-102.631205,47.331395
191,-103.099867,47.241338,-102.650976,47.674416
192,-102.610204,47.125936,-102.089332,47.619607
193,-102.715764,46.70223,-102.474761,47.212846
194,-120.283958,43.05413,-119.414694,43.742948
195,-74.089788,41.653888,-74.041176,41.716505
196,-74.160335,41.998034,-74.056458,42.097153
197,-121.259018,43.231238,-120.569989,43.560549
198,-120.918887,42.948561,-120.163521,43.605476
199,-121.157194,42.69956,-120.338403,43.093284
200,-121.349369,42.981203,-120.612604,43.355951
201,-120.099604,42.34753,-119.747831,42.746756
202,-120.804566,42.46159,-120.33181,42.785417
203,-120.364509,41.847512,-120.218413,42.030463
204,-120.881447,41.993162,-119.931554,43.182095
205,-102.768455,47.212739,-102.483599,47.580874
206,-102.292913,47.096861,-102.120535,47.458254
207,-74.270072,42.050319,-74.198467,42.109407
208,-74.348368,41.909779,-74.238518,42.010026
209,-74.010731,41.766009,-73.952342,41.82567
210,-74.18081,41.929913,-74.086069,42.02103
211,-103.105268,46.629922,-102.580268,47.199861
212,-74.982581,41.497671,-74.911722,41.537202
213,-74.922858,41.786432,-74.855561,41.837232
214,-74.624844,41.504142,-74.407597,41.667073
215,-74.61459,41.677523,-74.53024,41.738194
216,-74.647385,41.727053,-74.525506,41.853734
217,-73.934281,42.114632,-73.916774,42.133456
218,-74.380905,41.712953,-74.33279,41.792949
219,-74.050372,41.817685,-73.947254,41.901608
220,-74.086685,41.814733,-74.041297,41.854255
221,-74.231592,41.811976,-74.113741,41.927591
222,-74.440895,42.06108,-74.29927,42.193409
223,-74.076456,41.987076,-73.923087,42.176992
224,-74.027913,42.002164,-74.003021,42.027253
225,-74.110537,41.823459,-74.037548,41.876426
226,-74.048686,41.821195,-74.033168,41.853207
227,-74.057623,41.862052,-74.029504,41.889004
228,-74.520267,41.986324,-74.391207,42.16473
229,-74.24959,42.003121,-74.082194,42.100718
230,-74.647334,42.027736,-74.459406,42.18003
231,-74.299317,41.735208,-74.178706,41.887494
232,-74.192505,41.842812,-73.950708,42.031569
233,-73.988683,41.893381,-73.968641,41.918151
234,-74.494653,42.11888,-74.439853,42.17459
235,-99.8416,48.371047,-99.493171,48.588413
236,-100.625068,48.429247,-99.928196,48.791602
237,-74.43589,41.951056,-74.279089,42.118191
238,-99.942316,48.875637,-99.656975,48.999297
239,-99.720428,48.718397,-99.460407,48.999308
240,-100.102826,48.544789,-99.622788,48.791263
241,-74.861498,41.778763,-74.810837,41.831018
242,-74.911351,41.605665,-74.799023,41.69125
243,-74.355392,41.861166,-74.180772,41.951939
244,-74.50836,41.723053,-74.357382,41.900855
245,-74.307595,42.018452,-74.192195,42.083941
246,-74.616322,41.473867,-74.515679,41.577473
247,-74.006791,42.02103,-73.989106,42.040253
248,-74.808214,42.0432,-74.56458,42.24568
249,-73.943372,42.080308,-73.930967,42.104003
250,-103.737916,35.822876,-103.002043,36.804629
251,-119.999508,46.201353,-119.746685,46.332295
252,-74.011107,41.974035,-73.969108,42.021721
253,-98.611195,43.426358,-98.601609,43.431908
254,-98.706692,43.361931,-98.509317,43.499319
255,-98.233258,43.413223,-97.877893,43.527933
256,-74.225257,42.037824,-74.127883,42.105981
257,-74.417444,41.684801,-74.244974,41.91307
258,-74.134916,41.890737,-74.035782,41.98949
259,-74.548095,42.099495,-74.47002,42.171954
260,-74.272674,41.693172,-74.096415,41.845831
261,-74.575086,41.697862,-74.457488,41.766881
262,-74.189997,41.983268,-74.125237,42.018741
263,-98.267827,43.125128,-98.069044,43.383783
264,-98.648504,43.341232,-98.191715,43.498872
265,-98.576148,43.183411,-98.18948,43.442105
266,-73.953408,42.030347,-73.938668,42.060129
267,-73.996131,41.810013,-73.954364,41.844755
268,-74.554671,41.665491,-74.313653,41.831864
269,-74.328737,42.06738,-74.242294,42.121669
270,-74.405477,41.648547,-74.34244,41.69417
271,-99.920521,48.718466,-99.635365,48.935649
272,-124.045048,46.046791,-123.857615,46.194844
273,-73.977107,40.751441,-73.974648,40.753811
274,-73.976974,40.753811,-73.975209,40.754974
275,-74.212995,40.557633,-74.110046,40.635172
276,-74.12117,41.833526,-74.083833,41.888973
277,-73.999923,41.899037,-73.982287,41.915827
278,-96.60238,44.688703,-96.451234,44.919077
279,-97.06772,44.543103,-96.743695,44.695746
280,-96.925508,44.630567,-96.536958,44.933864
281,-97.158198,44.595536,-96.833627,44.804394
282,-73.978159,40.750775,-73.976048,40.752119
283,-73.975807,40.753994,-73.973735,40.755303
284,-73.979768,40.75146,-73.977677,40.752801
285,-74.31745,41.982626,-74.24189,42.035079
286,-101.500142,44.65549,-100.294383,45.272031
287,-102.000192,44.633237,-101.278589,45.258669
288,-101.654466,44.567687,-101.379887,44.759385
289,-98.3706,44.97919,-98.002503,45.125152
290,-98.866628,44.633312,-98.402364,44.807277
291,-98.825715,44.734001,-98.290873,44.984967
292,-98.857821,45.012676,-98.513643,45.243732
293,-98.548493,45.054396,-98.309425,45.242699
294,-98.856876,45.186643,-98.454322,45.35935
295,-98.431467,44.675607,-98.139683,44.996329
296,-98.227658,44.660608,-97.976841,45.022903
297,-98.329922,45.022807,-97.860425,45.349505
298,-98.329914,45.097799,-98.267619,45.241534
299,-98.79867,44.925018,-98.329638,45.100407
300,-98.646755,44.486568,-98.119318,44.74866
301,-99.547775,48.675225,-99.350648,48.834015
302,-99.712727,48.544941,-99.493073,48.73289
303,-100.314603,48.690265,-99.919749,48.999306
304,-99.310729,43.152286,-98.668155,43.600444
305,-98.211528,43.267981,-97.687249,43.499885
306,-98.180121,44.484173,-97.836192,44.776544
307,-97.997404,44.718163,-97.856041,45.037324
308,-118.505476,46.656564,-118.1637,46.95774
309,-118.24264,46.441064,-117.91065,46.691249
310,-119.562376,46.604803,-118.74976,46.985405
311,-123.964758,45.823228,-123.932076,45.88794
312,-123.9566,45.773255,-123.461277,46.062073
313,-123.98594,45.607834,-123.633351,45.854844
314,-119.457921,46.476291,-118.900389,46.679243
315,-118.693273,46.556131,-118.218703,46.737069
316,-119.240771,46.429888,-118.893912,46.568125
317,-119.14372,46.501525,-118.648454,46.778979
318,-119.270504,46.192856,-118.534738,46.637906
319,-117.502184,48.196665,-117.174549,48.400741
320,-117.502166,47.958267,-117.035086,48.440179
321,-123.981853,46.145589,-123.919347,46.208155
322,-123.971432,45.871621,-123.93486,45.925686
323,-123.899613,46.00273,-123.442898,46.236259
324,-123.988823,45.756977,-123.912931,45.888346
325,-123.517949,45.911577,-123.033753,46.214463
326,-117.498868,48.587521,-117.032107,49.000483
327,-117.422302,48.819617,-117.363928,48.878708
328,-117.629512,48.570896,-117.166095,48.836927
329,-117.501316,48.314687,-117.033708,48.707346
330,-117.416684,47.926514,-117.107567,48.089629
331,-117.735428,47.830619,-117.34959,48.194756
332,-122.187799,47.77539,-122.012895,47.928318
333,-121.849653,47.776911,-121.628066,47.974633
334,-122.405747,48.119252,-122.203917,48.308495
335,-122.171935,47.822361,-121.722518,48.059218
336,-106.090779,32.824475,-106.067189,32.850349
337,-105.934612,32.714329,-105.770822,32.980714
338,-105.852637,32.755797,-105.316151,33.007613
339,-105.927925,33.026826,-105.825095,33.217798
340,-73.951858,40.768355,-73.94827,40.770085
341,-73.973524,40.757125,-73.971451,40.758432
342,-96.804897,44.499315,-96.581652,44.630655
343,-122.046349,47.969594,-121.433231,48.218852
344,-121.745297,47.776726,-121.307685,47.996633
345,-121.688197,48.025887,-120.906211,48.384516
346,-122.276765,48.071951,-121.613826,48.298631
347,-122.244026,47.855791,-122.127328,47.948328
348,-122.234518,47.979617,-122.213757,47.994209
349,-122.241221,47.941836,-122.056315,48.049806
350,-74.689262,41.749336,-74.615548,41.818826
351,-74.827405,41.754857,-74.636831,41.853561
352,-96.882838,44.889952,-96.699638,45.084481
353,-96.74077,44.903363,-96.45187,45.122017
354,-122.291664,47.918975,-122.186363,47.970909
355,-96.944039,44.775459,-96.743088,44.977229
356,-96.703308,44.601599,-96.451438,44.717848
357,-122.334524,47.958942,-122.168975,48.021707
358,-122.299002,47.838302,-122.227951,47.888432
359,-122.122361,47.706061,-122.007588,47.799391
360,-122.185533,47.718299,-122.079986,47.819711
361,-73.972553,40.759284,-73.952085,40.770517
362,-73.973465,40.762964,-73.971411,40.764279
363,-96.645773,44.455899,-96.451466,44.645341
364,-112.901466,37.316627,-112.487026,37.648894
365,-112.900279,37.215168,-112.615768,37.380981
366,-112.901429,37.169277,-112.649895,37.34683
367,-112.899922,37.000384,-111.560028,37.543187
368,-112.718586,37.252444,-112.498821,37.49175
369,-112.204737,37.495748,-111.903935,37.597279
370,-112.563193,37.41392,-112.446734,37.542761
371,-110.901198,37.145183,-109.914247,38.025254
372,-109.962663,40.259332,-109.048044,40.85868
373,-110.000711,40.841999,-109.57813,40.998485
374,-109.580453,40.676433,-109.048455,40.9868
375,-102.361119,44.426912,-101.632079,44.718936
376,-102.467948,45.212531,-101.634774,45.695866
377,-101.817786,45.159867,-101.141216,45.768319
378,-102.900644,44.687094,-101.622672,45.300375
379,-122.332038,47.874403,-122.260699,47.956435
380,-122.047575,47.775284,-121.711329,47.965248
381,-122.368688,48.024518,-122.111844,48.167104
382,-122.184725,48.020006,-122.109388,48.097998
383,-122.125612,47.977858,-122.008382,48.123455
384,-121.626224,47.777853,-121.248503,47.898036
385,-122.293251,47.872431,-122.224129,47.924536
386,-122.333423,47.777205,-122.281464,47.81002
387,-122.332452,47.825691,-122.235617,47.854426
388,-122.337737,47.777019,-122.228332,47.836376
389,-116.840452,46.441979,-116.578127,46.619086
390,-93.742039,35.837199,-93.557334,35.997825
391,-93.988507,35.973451,-93.767813,36.067243
392,-93.832535,35.767918,-93.631679,35.871618
393,-94.184154,36.203574,-93.762045,36.44141
394,-93.699223,35.67215,-93.4176,35.937769
395,-93.576093,35.870422,-93.396646,36.086355
396,-93.875884,35.883334,-93.440334,36.304677
397,-122.276137,47.731771,-122.218452,47.777073
398,-122.363975,47.777595,-122.293235,47.900066
399,-122.267085,47.776119,-122.14886,47.814045
400,-93.97511,36.028702,-93.795807,36.273557
401,-94.052886,35.759752,-93.802061,36.109663
402,-93.860127,35.769244,-93.706604,35.91692
403,-94.200647,36.076968,-93.903153,36.160874
404,-93.868019,36.280525,-93.634912,36.474874
405,-117.21388,47.0053,-116.946953,47.20395
406,-117.929379,48.061737,-117.607149,48.221119
407,-118.1092,47.932444,-117.62907,48.13043
408,-118.203505,48.312335,-118.055601,48.537288
409,-117.994524,48.801909,-117.630944,49.000701
410,-73.943398,40.806636,-73.933219,40.819569
411,-122.400938,47.777716,-122.353218,47.838182
412,-122.246485,47.808534,-122.153125,47.881937
413,-117.03981,46.810068,-116.876463,46.928026
414,-116.853958,46.622208,-116.604549,46.860653
415,-116.868236,46.807855,-116.693584,47.015719
416,-117.039911,46.809455,-116.793272,47.081628
417,-117.017228,46.726924,-117.00754,46.731113
418,-117.03995,46.603996,-116.789336,46.830488
419,-116.808103,46.860343,-116.522612,47.0375
420,-117.039899,46.456914,-116.754053,46.666749
421,-116.692505,46.678569,-116.322772,46.914495
422,-116.421049,46.838265,-116.32954,46.952369
423,-116.789748,46.546409,-116.294632,46.737472
424,-120.979665,47.178442,-120.928326,47.192793
425,-120.428885,46.971588,-120.401699,46.993365
426,-120.892912,46.830756,-120.001265,47.233573
427,-121.466178,47.126891,-121.109819,47.390137
428,-121.217285,47.085327,-120.531525,47.480428
429,-120.55695,46.547675,-120.255737,46.897656
430,-120.266602,47.207591,-120.083274,47.381044
431,-121.716139,47.248381,-121.103966,47.595434
432,-101.155365,44.358312,-100.903447,44.747126
433,-101.074717,44.093449,-99.892101,44.783737
434,-117.243027,44.151703,-116.556021,44.683928
435,-116.977407,43.963299,-116.452012,44.166488
436,-116.878167,44.151066,-116.299552,44.603325
437,-117.080772,44.437861,-116.452787,44.840609
438,-121.033688,47.20335,-120.949409,47.246448
439,-121.146933,47.22273,-120.903621,47.597735
440,-121.52327,46.578633,-120.594043,47.088954
441,-102.958949,44.777358,-102.218142,45.285297
442,-103.236859,45.245631,-102.560348,45.777397
443,-102.943128,45.559447,-102.456583,45.945269
444,-102.745348,45.12594,-102.333901,45.641089
445,-93.437712,34.007119,-93.400137,34.042026
446,-93.677487,34.150262,-93.183442,34.352532
447,-94.070996,33.849849,-93.558727,34.159343
448,-102.228236,43.894631,-101.820209,44.344413
449,-102.379842,43.216406,-101.8907,43.706182
450,-102.139232,43.389117,-101.741512,43.792079
451,-101.880807,43.348371,-101.359102,43.686159
452,-102.019729,43.702375,-101.406626,44.535108
453,-101.500911,43.881029,-100.725995,44.747126
454,-101.720487,43.388783,-101.227986,43.606495
455,-101.78248,43.606458,-101.228016,43.99515
456,-101.448747,43.560581,-100.992694,43.995143
457,-100.203359,47.617323,-99.983906,47.91197
458,-100.509838,47.716485,-100.258607,48.127176
459,-100.821651,47.673751,-100.32716,47.905675
460,-100.370565,47.671842,-100.068753,48.050922
461,-100.971476,47.029697,-100.514209,47.338865
462,-100.900771,47.32709,-100.587318,47.674403
463,-100.67353,47.327192,-100.246246,47.702888
464,-100.267675,47.327087,-100.03267,47.673827
465,-100.383472,47.327178,-100.160766,47.702826
466,-74.650707,41.655175,-74.599445,41.680729
467,-74.919162,41.674875,-74.763072,41.804622
468,-74.493569,41.596118,-74.435753,41.640501
469,-74.820191,41.392518,-74.659066,41.494835
470,-74.674931,41.66851,-74.595794,41.743017
471,-103.221741,35.998739,-103.040791,36.258215
472,-103.990537,36.085479,-103.360821,36.753639
473,-104.009118,36.529111,-103.252049,36.911194
474,-104.008363,36.739099,-103.979272,36.810237
475,-103.641901,35.633874,-103.040791,36.08813
476,-105.661076,32.657091,-105.352198,32.85858
477,-106.377476,32.664012,-105.837171,33.389874
478,-105.88509,32.532255,-105.460189,32.727791
479,-105.832447,32.705222,-105.710681,32.845315
480,-105.746683,32.709184,-105.542726,32.822609
481,-105.593751,32.318162,-105.02645,32.806632
482,-106.1457,32.364463,-106.064907,32.404007
483,-73.973068,40.757749,-73.970993,40.759059
484,-95.981448,35.142501,-95.751245,35.39119
485,-96.149651,35.150838,-95.926714,35.336998
486,-95.404441,35.435043,-95.238717,35.580836
487,-105.931778,32.992327,-105.316224,33.3906
488,-105.67197,32.776235,-104.841229,33.13241
489,-105.992094,32.946224,-105.775404,33.053998
490,-110.756318,48.247055,-110.604733,48.972064
491,-110.48838,48.306114,-110.291881,48.856484
492,-110.532692,48.335278,-110.133311,48.957536
493,-110.367363,48.132619,-109.617696,48.438287
494,-96.23264,34.418676,-96.145096,34.500479
495,-96.514343,34.41825,-96.091796,34.76758
496,-105.998305,32.787982,-105.974742,32.822889
497,-106.195761,32.387901,-105.713448,33.027445
498,-106.528782,32.001119,-106.046341,32.405278
499,-105.900751,31.856502,-104.847563,32.520753
500,-112.580223,45.616301,-111.927886,46.071988
501,-112.034507,45.162943,-111.866009,45.516498
502,-112.557558,45.215279,-112.072231,45.682029
503,-112.704848,45.461249,-112.222423,45.760143
504,-112.302478,45.322278,-111.971684,45.568479
505,-112.039015,45.644354,-111.825359,45.789777
506,-111.926299,45.503649,-111.350864,45.714669
507,-112.034881,45.375727,-111.65067,45.568459
508,-112.117788,45.543859,-111.637151,45.772632
509,-112.897986,45.378454,-112.475,45.602925
510,-111.907532,44.920135,-111.350315,45.594342
511,-113.577088,44.64022,-112.101815,45.679736
512,-112.038635,45.63769,-111.65996,46.050009
513,-111.893746,44.708095,-111.377532,45.2327
514,-112.371299,44.780999,-111.829984,45.348485
515,-74.832458,41.604279,-74.784783,41.675
516,-74.786927,41.493743,-74.579737,41.604143
517,-75.065336,41.83714,-74.800636,42.080926
518,-74.630617,41.573086,-74.552102,41.64701
519,-74.904194,41.430503,-74.812966,41.472758
520,-74.514466,41.63883,-74.425354,41.673207
521,-74.789312,41.80968,-74.631907,41.919131
522,-75.007179,41.669194,-74.969809,41.694309
523,-96.962252,35.955775,-96.78492,36.087746
524,-96.818922,36.154048,-96.571002,36.306426
525,-96.643078,35.86883,-96.458584,36.075683
526,-96.908081,35.825779,-96.619181,36.093371
527,-75.295296,43.074511,-75.041632,43.225745
528,-75.020653,41.822077,-74.979519,41.873408
529,-74.975943,41.822729,-74.898022,41.883998
530,-75.10464,41.719664,-74.949953,41.835789
531,-74.283427,40.735601,-74.234841,40.762314
532,-75.302238,42.780848,-75.047494,42.958988
533,-100.427109,43.691746,-100.180524,44.194725
534,-99.785663,43.629944,-99.345868,44.047062
535,-100.246199,43.683311,-99.901873,44.194868
536,-99.942017,43.96303,-99.441508,44.217633
537,-75.012973,41.786348,-74.95035,41.841242
538,-74.662791,41.819025,-74.568161,41.891095
539,-75.074756,41.505371,-74.880522,41.684629
540,-91.91231,33.4272,-91.565979,33.824065
541,-91.818341,33.999487,-91.571419,34.195469
542,-91.733583,33.921854,-91.421715,34.112276
543,-91.733575,33.780496,-91.319155,34.014472
544,-92.260965,33.994935,-91.870491,34.228396
545,-104.563278,47.329119,-103.480361,48.031618
546,-104.747962,47.354563,-104.252781,47.617322
547,-105.363699,47.456591,-104.700794,47.973603
548,-105.473714,47.891567,-104.892398,48.563303
549,-104.938245,47.528966,-104.443974,47.956106
550,-104.476297,47.781862,-103.954375,48.12364
551,-104.837343,47.867615,-104.306066,48.302291
552,-74.580773,41.649886,-74.460991,41.719448
553,-74.816762,41.604143,-74.762575,41.707601
554,-75.182364,41.823338,-75.008861,41.964959
555,-74.682457,41.668186,-74.647802,41.720114
556,-74.981202,41.713708,-74.928141,41.757979
557,-74.861814,41.680693,-74.810933,41.709522
558,-74.968678,41.723017,-74.874301,41.840557
559,-74.718871,41.720981,-74.615676,41.823242
560,-74.001702,40.752197,-73.978116,40.765558
561,-75.03577,41.759459,-75.000411,41.799356
562,-74.875547,41.504542,-74.808438,41.574431
563,-74.255273,40.75199,-74.218485,40.7898
564,-100.066829,43.670737,-99.725639,44.195127
565,-99.504663,43.691673,-99.307925,43.914776
566,-74.736142,41.696326,-74.705445,41.739134
567,-75.114411,41.811517,-75.043187,41.873394
568,-74.299695,40.813877,-74.259779,40.835277
569,-74.609408,41.619411,-74.525057,41.690207
570,-74.864408,41.425977,-74.750412,41.604722
571,-75.059263,41.826252,-75.002302,41.887623
572,-74.791436,41.681053,-74.709977,41.785096
573,-74.638975,41.705963,-74.583484,41.757487
574,-74.935395,41.484298,-74.790473,41.615882
575,-74.697836,41.418288,-74.554469,41.537802
576,-75.06883,41.652027,-74.89616,41.729202
577,-74.388018,41.584855,-74.364334,41.595092
578,-74.494963,41.51103,-74.365562,41.627765
579,-74.953341,41.615382,-74.862499,41.706609
580,-74.985595,41.449373,-74.838208,41.528631
581,-74.786808,41.577487,-74.590338,41.73567
582,-74.585718,41.357154,-74.355129,41.540644
583,-65.951741,18.142845,-65.851729,18.27013
